2026-07-20 23:42:41,341 | INFO | CANARIS iniciado.
2026-07-21 10:11:46,413 | INFO | CANARIS iniciado.
2026-07-21 10:13:17,601 | INFO | CANARIS iniciado.
2026-07-21 10:24:18,439 | INFO | CANARIS iniciado.
2026-07-21 10:25:43,446 | INFO | CANARIS iniciado.
2026-07-21 10:36:00,091 | INFO | CANARIS iniciado.
2026-07-21 10:36:02,227 | ERROR | Erro abrindo janela principal: 'ControllerManager' object has no attribute 'get_controllers'
2026-07-21 10:38:35,001 | INFO | CANARIS iniciado.
2026-07-21 10:38:36,022 | ERROR | Erro abrindo janela principal: 'ControllerManager' object has no attribute 'get_controllers'
2026-07-21 10:39:16,495 | INFO | CANARIS iniciado.
2026-07-21 10:40:25,178 | INFO | CANARIS iniciado.
2026-07-21 10:43:37,848 | INFO | CANARIS iniciado.
2026-07-21 10:47:29,677 | INFO | CANARIS iniciado.
2026-07-21 10:48:22,636 | INFO | CANARIS iniciado.
2026-07-21 10:52:30,321 | INFO | CANARIS iniciado.
2026-07-21 10:52:31,367 | ERROR | Erro abrindo janela principal: 'name'
2026-07-21 10:52:56,283 | INFO | CANARIS iniciado.
2026-07-21 10:52:57,098 | ERROR | Erro abrindo janela principal: 'name'
2026-07-21 10:53:08,169 | INFO | CANARIS iniciado.
2026-07-21 10:53:09,006 | ERROR | Erro abrindo janela principal: 'name'
2026-07-21 10:53:47,711 | INFO | CANARIS iniciado.
2026-07-21 10:53:48,621 | ERROR | Erro abrindo janela principal: 'name'
2026-07-21 10:55:56,362 | INFO | CANARIS iniciado.
2026-07-21 10:55:56,551 | INFO | Criando janela principal...
2026-07-21 10:55:57,192 | ERROR | Erro abrindo janela principal: 'name'
2026-07-21 10:56:02,004 | INFO | CANARIS iniciado.
2026-07-21 10:56:02,208 | INFO | Criando janela principal...
2026-07-21 10:56:02,871 | ERROR | Erro abrindo janela principal: 'name'
2026-07-21 10:57:12,498 | INFO | CANARIS iniciado.
2026-07-21 10:57:12,712 | INFO | Criando janela principal...
2026-07-21 10:57:13,618 | INFO | Janela criada.
2026-07-21 10:57:13,711 | INFO | Janela exibida.
2026-07-21 11:00:56,563 | INFO | CANARIS iniciado.
2026-07-21 11:00:56,995 | INFO | Criando janela principal...
2026-07-21 11:00:58,108 | INFO | Janela criada.
2026-07-21 11:00:58,198 | INFO | Janela exibida.
2026-07-21 11:02:09,722 | INFO | CANARIS iniciado.
2026-07-21 11:02:09,908 | INFO | Criando janela principal...
2026-07-21 11:02:10,858 | INFO | Janela criada.
2026-07-21 11:02:10,946 | INFO | Janela exibida.
2026-07-21 11:05:27,118 | INFO | CANARIS iniciado.
2026-07-21 11:05:27,307 | INFO | Criando janela principal...
2026-07-21 11:05:28,245 | INFO | Janela criada.
2026-07-21 11:05:28,364 | INFO | Janela exibida.
2026-07-21 11:06:14,379 | INFO | CANARIS iniciado.
2026-07-21 11:06:14,785 | INFO | Criando janela principal...
2026-07-21 11:06:15,735 | INFO | Janela criada.
2026-07-21 11:06:15,823 | INFO | Janela exibida.
2026-07-21 11:06:48,816 | INFO | CANARIS iniciado.
2026-07-21 11:06:49,015 | INFO | Criando janela principal...
2026-07-21 11:06:49,938 | INFO | Janela criada.
2026-07-21 11:06:50,025 | INFO | Janela exibida.
2026-07-21 11:08:20,721 | INFO | CANARIS iniciado.
2026-07-21 11:08:20,917 | INFO | Criando janela principal...
2026-07-21 11:08:22,711 | INFO | Janela criada.
2026-07-21 11:08:22,802 | INFO | Janela exibida.
2026-07-21 11:08:30,199 | INFO | CANARIS iniciado.
2026-07-21 11:08:30,393 | INFO | Criando janela principal...
2026-07-21 11:08:31,314 | INFO | Janela criada.
2026-07-21 11:08:31,402 | INFO | Janela exibida.
2026-07-21 11:09:47,426 | INFO | CANARIS iniciado.
2026-07-21 11:09:47,622 | INFO | Criando janela principal...
2026-07-21 11:09:48,636 | INFO | Janela criada.
2026-07-21 11:09:48,721 | INFO | Janela exibida.
2026-07-21 11:10:01,035 | INFO | CANARIS iniciado.
2026-07-21 11:10:01,233 | INFO | Criando janela principal...
2026-07-21 11:10:02,190 | INFO | Janela criada.
2026-07-21 11:10:02,280 | INFO | Janela exibida.
2026-07-21 11:10:44,106 | INFO | CANARIS iniciado.
2026-07-21 11:10:44,345 | INFO | Criando janela principal...
2026-07-21 11:10:45,326 | INFO | Janela criada.
2026-07-21 11:10:45,415 | INFO | Janela exibida.
2026-07-21 11:13:04,157 | INFO | CANARIS iniciado.
2026-07-21 11:13:04,645 | INFO | Criando janela principal...
2026-07-21 11:13:05,557 | INFO | Janela criada.
2026-07-21 11:13:05,641 | INFO | Janela exibida.
2026-07-21 11:13:23,099 | INFO | CANARIS iniciado.
2026-07-21 11:13:23,289 | INFO | Criando janela principal...
2026-07-21 11:13:24,191 | INFO | Janela criada.
2026-07-21 11:13:24,285 | INFO | Janela exibida.
2026-07-21 11:13:48,513 | INFO | CANARIS iniciado.
2026-07-21 11:13:48,767 | INFO | Criando janela principal...
2026-07-21 11:13:49,743 | INFO | Janela criada.
2026-07-21 11:13:49,827 | INFO | Janela exibida.
2026-07-21 11:18:48,429 | INFO | CANARIS iniciado.
2026-07-21 11:18:48,861 | INFO | Criando janela principal...
2026-07-21 11:18:49,789 | INFO | Janela criada.
2026-07-21 11:18:49,876 | INFO | Janela exibida.
2026-07-21 11:21:57,899 | INFO | CANARIS iniciado.
2026-07-21 11:21:58,147 | INFO | Criando janela principal...
2026-07-21 11:21:59,127 | INFO | Janela criada.
2026-07-21 11:21:59,219 | INFO | Janela exibida.
2026-07-21 11:26:11,374 | INFO | CANARIS iniciado.
2026-07-21 11:26:11,806 | INFO | Criando janela principal...
2026-07-21 11:26:12,733 | INFO | Janela criada.
2026-07-21 11:26:12,831 | INFO | Janela exibida.
2026-07-21 11:27:28,748 | INFO | CANARIS iniciado.
2026-07-21 11:27:28,980 | INFO | Criando janela principal...
2026-07-21 11:27:30,059 | INFO | Janela criada.
2026-07-21 11:27:30,153 | INFO | Janela exibida.
2026-07-21 11:37:22,923 | INFO | CANARIS iniciado.
2026-07-21 11:37:23,472 | INFO | Criando janela principal...
2026-07-21 11:37:24,535 | INFO | Janela criada.
2026-07-21 11:37:24,619 | INFO | Janela exibida.
2026-07-21 11:39:30,281 | INFO | CANARIS iniciado.
2026-07-21 11:39:30,476 | INFO | Criando janela principal...
2026-07-21 11:39:31,445 | INFO | Janela criada.
2026-07-21 11:39:31,530 | INFO | Janela exibida.
2026-07-21 11:41:41,269 | INFO | CANARIS iniciado.
2026-07-21 11:41:41,475 | INFO | Criando janela principal...
2026-07-21 11:41:42,557 | INFO | Janela criada.
2026-07-21 11:41:42,643 | INFO | Janela exibida.
2026-07-21 11:43:17,224 | INFO | CANARIS iniciado.
2026-07-21 11:43:17,635 | INFO | Criando janela principal...
2026-07-21 11:43:18,872 | INFO | Janela criada.
2026-07-21 11:43:18,987 | INFO | Janela exibida.
2026-07-21 11:43:46,583 | INFO | CANARIS iniciado.
2026-07-21 11:43:46,793 | INFO | Criando janela principal...
2026-07-21 11:43:47,970 | INFO | Janela criada.
2026-07-21 11:43:48,070 | INFO | Janela exibida.
2026-07-21 11:59:22,773 | INFO | CANARIS iniciado.
2026-07-21 11:59:23,205 | INFO | Criando janela principal...
2026-07-21 11:59:24,216 | INFO | Janela criada.
2026-07-21 11:59:24,316 | INFO | Janela exibida.
2026-07-21 12:01:25,711 | INFO | CANARIS iniciado.
2026-07-21 12:01:25,924 | INFO | Criando janela principal...
2026-07-21 12:01:26,898 | INFO | Janela criada.
2026-07-21 12:01:26,981 | INFO | Janela exibida.
2026-07-21 12:03:37,237 | INFO | CANARIS iniciado.
2026-07-21 12:03:37,468 | INFO | Criando janela principal...
2026-07-21 12:03:38,472 | INFO | Janela criada.
2026-07-21 12:03:38,560 | INFO | Janela exibida.
2026-07-21 12:05:03,905 | INFO | CANARIS iniciado.
2026-07-21 12:05:04,433 | INFO | Criando janela principal...
2026-07-21 12:05:05,476 | INFO | Janela criada.
2026-07-21 12:05:05,562 | INFO | Janela exibida.
2026-07-21 12:06:27,939 | INFO | CANARIS iniciado.
2026-07-21 12:06:28,142 | INFO | Criando janela principal...
2026-07-21 12:06:29,080 | INFO | Janela criada.
2026-07-21 12:06:29,166 | INFO | Janela exibida.
2026-07-21 12:07:08,228 | INFO | CANARIS iniciado.
2026-07-21 12:07:08,435 | INFO | Criando janela principal...
2026-07-21 12:07:09,372 | INFO | Janela criada.
2026-07-21 12:07:09,458 | INFO | Janela exibida.
2026-07-21 12:07:41,639 | INFO | CANARIS iniciado.
2026-07-21 12:07:41,854 | INFO | Criando janela principal...
2026-07-21 12:07:42,816 | INFO | Janela criada.
2026-07-21 12:07:42,902 | INFO | Janela exibida.
2026-07-21 12:09:06,897 | INFO | CANARIS iniciado.
2026-07-21 12:09:07,101 | INFO | Criando janela principal...
2026-07-21 12:09:07,998 | ERROR | Erro abrindo janela principal: ControllerMap.__init__() missing 1 required positional argument: 'root'
2026-07-21 12:09:35,978 | INFO | CANARIS iniciado.
2026-07-21 12:09:36,175 | INFO | Criando janela principal...
2026-07-21 12:09:37,441 | INFO | Janela criada.
2026-07-21 12:09:37,561 | INFO | Janela exibida.
2026-07-21 12:18:09,128 | INFO | CANARIS iniciado.
2026-07-21 12:18:09,545 | INFO | Criando janela principal...
2026-07-21 12:18:10,472 | INFO | Janela criada.
2026-07-21 12:18:10,564 | INFO | Janela exibida.
2026-07-21 12:19:43,728 | INFO | CANARIS iniciado.
2026-07-21 12:19:44,004 | INFO | Criando janela principal...
2026-07-21 12:19:45,572 | INFO | Janela criada.
2026-07-21 12:19:45,686 | INFO | Janela exibida.
2026-07-21 12:20:33,816 | INFO | CANARIS iniciado.
2026-07-21 12:20:34,019 | INFO | Criando janela principal...
2026-07-21 12:20:35,232 | INFO | Janela criada.
2026-07-21 12:20:35,351 | INFO | Janela exibida.
2026-07-21 12:21:18,837 | INFO | CANARIS iniciado.
2026-07-21 12:21:19,034 | INFO | Criando janela principal...
2026-07-21 12:21:20,024 | INFO | Janela criada.
2026-07-21 12:21:20,116 | INFO | Janela exibida.
2026-07-21 12:21:58,953 | INFO | CANARIS iniciado.
2026-07-21 12:21:59,179 | INFO | Criando janela principal...
2026-07-21 12:21:59,192 | ERROR | Erro abrindo janela principal: Controllers.__init__() missing 1 required positional argument: 'controller_manager'
2026-07-21 12:22:36,208 | INFO | CANARIS iniciado.
2026-07-21 12:22:36,395 | INFO | Criando janela principal...
2026-07-21 12:22:36,409 | ERROR | Erro abrindo janela principal: Controllers.__init__() missing 1 required positional argument: 'controller_manager'
2026-07-21 12:23:10,025 | INFO | CANARIS iniciado.
2026-07-21 12:23:10,433 | INFO | Criando janela principal...
2026-07-21 12:23:10,447 | ERROR | Erro abrindo janela principal: 'MainWindow' object has no attribute 'controller_manager'
2026-07-21 12:24:06,952 | INFO | CANARIS iniciado.
2026-07-21 12:24:07,180 | INFO | Criando janela principal...
2026-07-21 12:24:08,248 | INFO | Janela criada.
2026-07-21 12:24:08,340 | INFO | Janela exibida.
2026-07-21 12:25:42,163 | INFO | CANARIS iniciado.
2026-07-21 12:25:42,482 | INFO | Criando janela principal...
2026-07-21 12:25:44,063 | INFO | Janela criada.
2026-07-21 12:25:44,191 | INFO | Janela exibida.
2026-07-21 12:32:45,458 | INFO | CANARIS iniciado.
2026-07-21 12:32:45,971 | INFO | Criando janela principal...
2026-07-21 12:32:47,075 | ERROR | Erro abrindo janela principal: 'Controllers' object has no attribute 'atualizar_status'
2026-07-21 12:35:25,751 | INFO | CANARIS iniciado.
2026-07-21 12:35:25,941 | INFO | Criando janela principal...
2026-07-21 12:35:26,675 | ERROR | Erro abrindo janela principal: 'Controllers' object has no attribute 'carregar_controles'
2026-07-21 12:37:26,620 | INFO | CANARIS iniciado.
2026-07-21 12:37:26,825 | INFO | Criando janela principal...
2026-07-21 12:37:27,532 | ERROR | Erro abrindo janela principal: 'Controllers' object has no attribute 'traduzir'
2026-07-21 12:37:52,475 | INFO | CANARIS iniciado.
2026-07-21 12:37:52,880 | INFO | Criando janela principal...
2026-07-21 12:37:53,853 | INFO | Janela criada.
2026-07-21 12:37:53,942 | INFO | Janela exibida.
2026-07-21 12:39:17,678 | INFO | CANARIS iniciado.
2026-07-21 12:39:17,876 | INFO | Criando janela principal...
2026-07-21 12:39:18,877 | INFO | Janela criada.
2026-07-21 12:39:18,970 | INFO | Janela exibida.
2026-07-21 12:41:04,249 | INFO | CANARIS iniciado.
2026-07-21 12:41:04,452 | INFO | Criando janela principal...
2026-07-21 12:41:05,440 | INFO | Janela criada.
2026-07-21 12:41:05,531 | INFO | Janela exibida.
2026-07-21 12:42:37,906 | INFO | CANARIS iniciado.
2026-07-21 12:42:38,100 | INFO | Criando janela principal...
2026-07-21 12:42:39,195 | INFO | Janela criada.
2026-07-21 12:42:39,287 | INFO | Janela exibida.
2026-07-21 12:44:02,966 | INFO | CANARIS iniciado.
2026-07-21 12:44:03,402 | INFO | Criando janela principal...
2026-07-21 12:44:04,406 | INFO | Janela criada.
2026-07-21 12:44:04,504 | INFO | Janela exibida.
2026-07-21 12:45:19,501 | INFO | CANARIS iniciado.
2026-07-21 12:45:19,705 | INFO | Criando janela principal...
2026-07-21 12:45:21,036 | INFO | Janela criada.
2026-07-21 12:45:21,223 | INFO | Janela exibida.
2026-07-21 12:46:45,404 | INFO | CANARIS iniciado.
2026-07-21 12:46:45,634 | INFO | Criando janela principal...
2026-07-21 12:46:48,249 | INFO | Janela criada.
2026-07-21 12:46:48,383 | INFO | Janela exibida.
2026-07-21 12:48:37,466 | INFO | CANARIS iniciado.
2026-07-21 12:48:37,751 | INFO | Criando janela principal...
2026-07-21 12:48:39,561 | INFO | Janela criada.
2026-07-21 12:48:39,653 | INFO | Janela exibida.
2026-07-21 12:49:27,903 | INFO | CANARIS iniciado.
2026-07-21 12:49:28,346 | INFO | Criando janela principal...
2026-07-21 12:49:29,563 | INFO | Janela criada.
2026-07-21 12:49:29,700 | INFO | Janela exibida.
2026-07-21 12:50:38,551 | INFO | CANARIS iniciado.
2026-07-21 12:50:38,805 | INFO | Criando janela principal...
2026-07-21 12:50:40,138 | INFO | Janela criada.
2026-07-21 12:50:40,248 | INFO | Janela exibida.
2026-07-21 12:52:03,531 | INFO | CANARIS iniciado.
2026-07-21 12:52:03,764 | INFO | Criando janela principal...
2026-07-21 12:52:05,043 | INFO | Janela criada.
2026-07-21 12:52:05,159 | INFO | Janela exibida.
2026-07-21 12:53:46,394 | INFO | CANARIS iniciado.
2026-07-21 12:53:46,616 | INFO | Criando janela principal...
2026-07-21 12:53:47,683 | INFO | Janela criada.
2026-07-21 12:53:47,784 | INFO | Janela exibida.
2026-07-21 12:57:16,590 | INFO | CANARIS iniciado.
2026-07-21 12:57:17,030 | INFO | Criando janela principal...
2026-07-21 12:57:18,085 | INFO | Janela criada.
2026-07-21 12:57:18,184 | INFO | Janela exibida.
2026-07-21 13:29:58,748 | INFO | CANARIS iniciado.
2026-07-21 13:29:59,242 | INFO | Criando janela principal...
2026-07-21 13:30:00,075 | ERROR | Erro abrindo janela principal: 'Calibration' object has no attribute 'atualizar_textos'
2026-07-21 13:30:08,197 | INFO | CANARIS iniciado.
2026-07-21 13:30:08,425 | INFO | Criando janela principal...
2026-07-21 13:30:09,298 | ERROR | Erro abrindo janela principal: 'Calibration' object has no attribute 'atualizar_textos'
2026-07-21 13:30:23,582 | INFO | CANARIS iniciado.
2026-07-21 13:30:23,775 | INFO | Criando janela principal...
2026-07-21 13:30:24,719 | INFO | Janela criada.
2026-07-21 13:30:24,826 | INFO | Janela exibida.
2026-07-21 13:33:12,742 | INFO | CANARIS iniciado.
2026-07-21 13:33:12,979 | INFO | Criando janela principal...
2026-07-21 13:33:13,966 | ERROR | Erro abrindo janela principal: 'Calibration' object has no attribute 'iniciar_assistente'
2026-07-21 13:34:49,332 | INFO | CANARIS iniciado.
2026-07-21 13:34:49,591 | INFO | Criando janela principal...
2026-07-21 13:34:50,593 | ERROR | Erro abrindo janela principal: 'Calibration' object has no attribute 'iniciar_assistente'
2026-07-21 13:40:09,970 | INFO | CANARIS iniciado.
2026-07-21 13:40:11,172 | INFO | Criando janela principal...
2026-07-21 13:40:13,063 | INFO | Janela criada.
2026-07-21 13:40:13,163 | INFO | Janela exibida.
2026-07-21 13:44:25,359 | INFO | CANARIS iniciado.
2026-07-21 13:44:25,598 | INFO | Criando janela principal...
2026-07-21 13:44:26,751 | INFO | Janela criada.
2026-07-21 13:44:26,856 | INFO | Janela exibida.
2026-07-21 13:45:02,344 | INFO | CANARIS iniciado.
2026-07-21 13:45:02,565 | INFO | Criando janela principal...
2026-07-21 13:45:03,737 | INFO | Janela criada.
2026-07-21 13:45:03,846 | INFO | Janela exibida.
2026-07-21 13:48:30,865 | INFO | CANARIS iniciado.
2026-07-21 13:48:31,301 | INFO | Criando janela principal...
2026-07-21 13:48:32,433 | INFO | Janela criada.
2026-07-21 13:48:32,536 | INFO | Janela exibida.
2026-07-21 13:58:19,894 | INFO | CANARIS iniciado.
2026-07-21 13:58:20,325 | INFO | Criando janela principal...
2026-07-21 13:58:21,436 | INFO | Janela criada.
2026-07-21 13:58:21,577 | INFO | Janela exibida.
2026-07-21 13:59:30,315 | INFO | CANARIS iniciado.
2026-07-21 13:59:30,513 | INFO | Criando janela principal...
2026-07-21 13:59:31,423 | INFO | Janela criada.
2026-07-21 13:59:31,513 | INFO | Janela exibida.
2026-07-21 14:00:56,672 | INFO | CANARIS iniciado.
2026-07-21 14:00:56,861 | INFO | Criando janela principal...
2026-07-21 14:00:57,757 | INFO | Janela criada.
2026-07-21 14:00:57,851 | INFO | Janela exibida.
2026-07-21 14:01:51,393 | INFO | CANARIS iniciado.
2026-07-21 14:01:51,588 | INFO | Criando janela principal...
2026-07-21 14:01:52,489 | INFO | Janela criada.
2026-07-21 14:01:52,602 | INFO | Janela exibida.
2026-07-21 14:02:11,254 | INFO | CANARIS iniciado.
2026-07-21 14:02:11,461 | INFO | Criando janela principal...
2026-07-21 14:02:12,402 | INFO | Janela criada.
2026-07-21 14:02:12,496 | INFO | Janela exibida.
2026-07-21 14:05:46,176 | INFO | CANARIS iniciado.
2026-07-21 14:05:46,594 | INFO | Criando janela principal...
2026-07-21 14:05:47,607 | INFO | Janela criada.
2026-07-21 14:05:47,704 | INFO | Janela exibida.
2026-07-21 14:06:20,461 | INFO | CANARIS iniciado.
2026-07-21 14:06:20,659 | INFO | Criando janela principal...
2026-07-21 14:06:21,357 | ERROR | Erro abrindo janela principal: name 'Qt' is not defined
2026-07-21 14:06:56,178 | INFO | CANARIS iniciado.
2026-07-21 14:06:56,417 | INFO | Criando janela principal...
2026-07-21 14:06:57,145 | ERROR | Erro abrindo janela principal: name 'Qt' is not defined
2026-07-21 14:07:26,470 | INFO | CANARIS iniciado.
2026-07-21 14:07:26,688 | INFO | Criando janela principal...
2026-07-21 14:07:27,677 | INFO | Janela criada.
2026-07-21 14:07:27,774 | INFO | Janela exibida.
2026-07-21 14:14:39,557 | INFO | CANARIS iniciado.
2026-07-21 14:14:39,976 | INFO | Criando janela principal...
2026-07-21 14:14:41,013 | INFO | Janela criada.
2026-07-21 14:14:41,112 | INFO | Janela exibida.
2026-07-21 14:18:30,212 | INFO | CANARIS iniciado.
2026-07-21 14:18:30,427 | INFO | Criando janela principal...
2026-07-21 14:18:31,522 | INFO | Janela criada.
2026-07-21 14:18:31,654 | INFO | Janela exibida.
2026-07-21 14:40:11,717 | INFO | CANARIS iniciado.
2026-07-21 14:40:12,239 | INFO | Criando janela principal...
2026-07-21 14:40:13,058 | ERROR | Erro abrindo janela principal: 'LanguageManager' object has no attribute 'texto'
2026-07-21 14:41:43,523 | INFO | CANARIS iniciado.
2026-07-21 14:41:43,793 | INFO | Criando janela principal...
2026-07-21 14:41:44,593 | ERROR | Erro abrindo janela principal: 'LanguageManager' object has no attribute 'texto'
2026-07-21 14:42:20,089 | INFO | CANARIS iniciado.
2026-07-21 14:42:20,321 | INFO | Criando janela principal...
2026-07-21 14:42:21,090 | ERROR | Erro abrindo janela principal: 'LanguageManager' object has no attribute 'texto'
2026-07-21 14:44:24,054 | INFO | CANARIS iniciado.
2026-07-21 14:44:24,328 | INFO | Criando janela principal...
2026-07-21 14:44:25,134 | ERROR | Erro abrindo janela principal: 'LanguageManager' object has no attribute 'texto'
2026-07-21 14:47:07,824 | INFO | CANARIS iniciado.
2026-07-21 14:47:08,285 | INFO | Criando janela principal...
2026-07-21 14:47:09,078 | ERROR | Erro abrindo janela principal: 'LanguageManager' object has no attribute 'texto'
2026-07-21 14:47:59,896 | INFO | CANARIS iniciado.
2026-07-21 14:48:00,164 | INFO | Criando janela principal...
2026-07-21 14:48:00,979 | ERROR | Erro abrindo janela principal: 'LanguageManager' object has no attribute 'texto'
2026-07-21 14:52:53,577 | INFO | CANARIS iniciado.
2026-07-21 14:52:54,026 | INFO | Criando janela principal...
2026-07-21 14:52:54,827 | ERROR | Erro abrindo janela principal: 'LanguageManager' object has no attribute 'texto'
2026-07-21 14:54:53,150 | INFO | CANARIS iniciado.
2026-07-21 14:54:53,381 | INFO | Criando janela principal...
2026-07-21 14:54:54,170 | ERROR | Erro abrindo janela principal: 'LanguageManager' object has no attribute 'texto'
2026-07-21 17:32:36,493 | INFO | CANARIS iniciado.
2026-07-21 17:32:37,110 | INFO | Criando janela principal...
2026-07-21 17:32:37,966 | ERROR | Erro abrindo janela principal: 'LanguageManager' object has no attribute 'texto'
2026-07-21 17:39:00,620 | INFO | CANARIS iniciado.
2026-07-21 17:39:01,071 | INFO | Criando janela principal...
2026-07-21 17:39:02,366 | INFO | Janela criada.
2026-07-21 17:39:02,493 | INFO | Janela exibida.
2026-07-21 17:55:02,166 | INFO | CANARIS iniciado.
2026-07-21 17:55:02,679 | INFO | Criando janela principal...
2026-07-21 17:55:04,709 | INFO | Janela criada.
2026-07-21 17:55:04,824 | INFO | Janela exibida.
2026-07-21 18:35:02,201 | INFO | CANARIS iniciado.
2026-07-21 18:35:02,653 | INFO | Criando janela principal...
2026-07-21 18:35:03,603 | INFO | Janela criada.
2026-07-21 18:35:03,714 | INFO | Janela exibida.
2026-07-21 18:36:40,875 | INFO | CANARIS iniciado.
2026-07-21 18:36:41,066 | INFO | Criando janela principal...
2026-07-21 18:36:42,024 | INFO | Janela criada.
2026-07-21 18:36:42,132 | INFO | Janela exibida.
2026-07-21 18:43:31,464 | INFO | CANARIS iniciado.
2026-07-21 18:43:31,869 | INFO | Criando janela principal...
2026-07-21 18:43:33,325 | INFO | Janela criada.
2026-07-21 18:43:33,422 | INFO | Janela exibida.
2026-07-21 18:45:10,994 | INFO | CANARIS iniciado.
2026-07-21 18:45:11,396 | INFO | Criando janela principal...
2026-07-21 18:45:13,486 | INFO | Janela criada.
2026-07-21 18:45:13,592 | INFO | Janela exibida.
2026-07-21 18:46:49,573 | INFO | CANARIS iniciado.
2026-07-21 18:46:49,787 | INFO | Criando janela principal...
2026-07-21 18:46:51,446 | INFO | Janela criada.
2026-07-21 18:46:51,560 | INFO | Janela exibida.
2026-07-21 18:49:52,368 | INFO | CANARIS iniciado.
2026-07-21 18:49:52,784 | INFO | Criando janela principal...
2026-07-21 18:49:54,570 | INFO | Janela criada.
2026-07-21 18:49:54,695 | INFO | Janela exibida.
2026-07-21 18:50:29,809 | INFO | CANARIS iniciado.
2026-07-21 18:50:29,995 | INFO | Criando janela principal...
2026-07-21 18:50:31,606 | INFO | Janela criada.
2026-07-21 18:50:31,724 | INFO | Janela exibida.
2026-07-21 21:35:29,540 | INFO | CANARIS iniciado.
2026-07-21 21:35:30,058 | INFO | Criando janela principal...
2026-07-21 21:35:33,762 | INFO | Janela criada.
2026-07-21 21:35:33,882 | INFO | Janela exibida.
2026-07-21 21:37:29,891 | INFO | CANARIS iniciado.
2026-07-21 21:37:30,143 | INFO | Criando janela principal...
2026-07-21 21:37:31,802 | INFO | Janela criada.
2026-07-21 21:37:31,911 | INFO | Janela exibida.
2026-07-21 22:07:02,847 | INFO | CANARIS iniciado.
2026-07-21 22:07:03,529 | INFO | Criando janela principal...
2026-07-21 22:07:06,031 | INFO | Janela criada.
2026-07-21 22:07:06,280 | INFO | Janela exibida.
2026-07-21 22:10:16,432 | INFO | CANARIS iniciado.
